"Для юридических лиц
";;;;;;
кВт;ЛС;Ставка;0-3 лет;Ставка;3-5 лет;
EV и последовательные гибриды;;;;;;
0-58,85;до 80;40,04;800 800;70,44;1 408 800;
58,85-73,55;80-100;49,56;991 200;82,08;1 641 600;
73,56-95,61;100-130;65,88;1 317 600;95,64;1 912 800;
95,62-117,68;130-160;78,00;1 560 000;111,36;2 227 200;
117,69-139,75;160-190;92,40;1 848 000;129,72;2 594 400;
139,76-161,81;190-220;109,68;2 193 600;151,20;3 024 000;
161,82-183,88;220-250;129,96;2 599 200;176,16;3 523 200;
183,89-205,94;250-280;153,96;3 079 200;205,20;4 104 000;
205,95 и выше;от 280;182,40;3 648 000;239,04;4 780 800;
Обьем 1.0 - 2.0;;;;;;
до 51,48;до 70;40,04;800 800;70,44;1 408 800;
51,48-73,55;70-100;40,04;800 800;70,44;1 408 800;
73,55-95,61;100-130;40,04;800 800;70,44;1 408 800;
95,61-117,68;130-160;40,04;800 800;70,44;1 408 800;
117,68-139,75;160-190;45,00;900 000;74,64;1 492 800;
139,75-161,81;190-220;47,64;952 800;79,20;1 584 000;
161,81-183,88;220-250;50,52;1 010 400;83,88;1 677 600;
183,88-205,94;250-280;57,12;1 142 400;91,92;1 838 400;
205,94-228;280-310;64,56;1 291 200;100,56;2 011 200;
228-250;310-340;72,96;1 459 200;110,16;2 203 200;
250-272,13;340-370;83,16;1 663 200;120,60;2 412 000;
272,13-294,2;370-400;94,80;1 896 000;132,00;2 640 000;
294,21-316,26;400-430;108,00;2 160 000;144,60;2 892 000;
316,27-338,33;430-460;123,24;2 464 800;158,40;3 168 000;
338,34 - 367,75;460-500;140,40;2 808 000;173,40;3 468 000;
более 367,76;более 500;160,08;3 201 600;189,84;3 796 800;
Обьем 2.0 - 3.0;;;;;;
до 51,48;до 70;112,52;2 250 400;170,36;3 407 200;
51,48-73,55;70-100;112,52;2 250 400;170,36;3 407 200;
73,,55-95,61;100-130;112,52;2 250 400;170,36;3 407 200;
95,61-117,68;130-160;112,52;2 250 400;170,36;3 407 200;
117,68-139,75;160-190;115,34;2 306 800;172,80;3 456 000;
139,75-161,81;190-220;118,20;2 364 000;175,08;3 501 600;
161,81-183,88;220-250;120,12;2 402 400;177,60;3 552 000;
183,88-205,94;250-280;126,00;2 520 000;183,00;3 660 000;
205,94-228;280-310;131,04;2 620 800;188,52;3 770 400;
228-250;310-340;136,32;2 726 400;193,68;3 873 600;
250-272,13;340-370;141,72;2 834 400;199,08;3 981 600;
272, 13-294,2;370-400;147,48;2 949 600;204,72;4 094 400;
294,21-316,26;400-430;153,36;3 067 200;210,48;4 209 600;
316,27-338,33;430-460;159,48;3 189 600;216,36;4 327 200;
338,34 - 367,75;460-500;165,84;3 316 800;222,36;4 447 200;
более 367,76;более 500;172,44;3 448 800;228,60;4 572 000;
Объем 3.0 - 3.5;;;;;;
до 51,48;до 70;129,20;2 584 000;197,81;3 956 200;
51,48-73,55;70-100;129,20;2 584 000;197,81;3 956 200;
73,55-95,61;100-130;129,20;2 584 000;197,81;3 956 200;
95,61-117,68;130-160;129,20;2 584 000;197,81;3 956 200;
117,68-139,75;160-190;131,76;2 635 200;200,04;4 000 800;
139,75-161,81;190-220;134,40;2 688 000;202,20;4 044 000;
161,81-183,88;220-250;137,16;2 743 200;204,36;4 087 200;
183,88-205,94;250-280;140,52;2 810 400;207,24;4 144 800;
205,94-228;280-310;144,00;2 880 000;212,40;4 248 000;
228-250;310-340;151,92;3 038 400;217,80;4 356 000;
250-272,13;340-370;160,32;3 206 400;224,28;4 485 600;
272,13-294,2;370-400;169,20;3 384 000;231,00;4 620 000;
294,21-316,26;400-430;178,44;3 568 800;237,96;4 759 200;
316,27-338,33;430-460;188,28;3 765 600;245,04;4 900 800;
338,34 - 367,75;460-500;198,60;3 972 000;252,48;5 049 600;
более 367,76;более 500;209,52;4 190 400;260,04;5 200 800;
Объем 3.5 и выше;;;;;;
до 51,48;до 70;164,53;3 290 600;216,29;4 325 800;
51,48-73,55;70-100;164,53;3 290 600;216,29;4 325 800;
73,55-95,61;100-130;164,53;3 290 600;216,29;4 325 800;
95,61-117,68;130-160;164,53;3 290 600;216,29;4 325 800;
117,68-139,75;160-190;167,28;3 345 600;219,48;4 389 600;
139,75-161,81;190-220;170,16;3 403 200;222,84;4 456 800;
161,81-183,88;220-250;173,04;3 460 800;226,20;4 524 000;
183,88-205,94;250-280;176,52;3 530 400;231,36;4 627 200;
205,94-228;280-310;180,00;3 600 000;236,64;4 732 800;
228-250;310-340;186,36;3 727 200;249,60;4 992 000;
250-272,13;340-370;192,88;3 857 600;263,40;5 268 000;
272,13-294,2;370-400;199,68;3 993 600;277,92;5 558 400;
294,21-316,26;400-430;206,64;4 132 800;293,16;5 863 200;
316,27-338,33;430-460;213,84;4 276 800;309,36;6 187 200;
338,34-367,75;460-500;221,28;4 425 600;326,40;6 528 000;
более 367.76;более 500;229,08;4 581 600;344,28;6 885 600;
